,seqlength,par1_size,par2_size,RF,F1,runtime
516,1000,2,563,2,99.91134751773049,6.6165525913238525
517,1000,1,564,0,100.0,4.851783037185669
518,1000,1,564,2,99.91134751773049,4.847913503646851
519,1000,2,563,2,99.91134751773049,6.610150337219238
520,1000,2,563,0,100.0,6.634939908981323
521,1000,1,564,2,99.91134751773049,4.876505374908447
522,1000,2,563,0,100.0,6.727581977844238
523,1000,1,564,0,100.0,4.854897737503052
524,1000,1,564,0,100.0,4.847085952758789
525,1000,1,564,2,99.91134751773049,4.854350566864014
526,1000,6,559,4,99.82269503546101,7.196521997451782
527,1000,1,564,0,100.0,4.840803623199463
528,1000,23,542,4,99.82269503546101,8.584753513336182
529,1000,2,563,0,100.0,6.613505601882935
530,1000,11,554,6,99.7340425531915,7.93584942817688
531,1000,2,563,0,100.0,6.596424579620361
532,1000,5,560,8,99.64539007092199,7.07549524307251
533,1000,1,564,0,100.0,4.920802116394043
534,1000,4,561,2,99.91134751773049,7.013570308685303
535,1000,3,562,16,99.29078014184397,6.8359057903289795
536,1000,1,564,0,100.0,4.931630373001099
537,1000,4,561,4,99.82269503546101,7.007161617279053
538,1000,6,559,16,99.29078014184397,7.473480224609375
539,1000,195,370,8,99.64539007092199,13.285522937774658
540,1000,1,564,0,100.0,4.916248321533203
541,1000,1,564,4,99.82269503546101,4.9032065868377686
542,1000,3,562,18,99.20212765957446,6.805905818939209
543,1000,1,564,2,99.91134751773049,4.916079044342041
544,1000,1,564,0,100.0,4.921188116073608
545,1000,1,564,0,100.0,4.926738977432251
546,1000,1,564,0,100.0,5.032034873962402
547,1000,1,564,0,100.0,4.922715663909912
548,1000,4,561,8,99.64539007092199,7.030062913894653
